Filename,Timestamp (s),Expression,Confidence
face_115.86.jpg,115.86,neutral,63.446476829891964
face_116.34.jpg,116.34,sad,46.79614007472992
face_116.83.jpg,116.83,neutral,49.46877360343933
face_117.31.jpg,117.31,sad,63.76525543721053
face_117.79.jpg,117.79,sad,66.37139125211343
face_118.28.jpg,118.28,neutral,43.27925105567283
face_118.76.jpg,118.76,sad,78.13570499420166
face_119.24.jpg,119.24,sad,76.31087899208069
face_119.72.jpg,119.72,sad,50.8018850324291
face_12.07.jpg,12.07,sad,45.7400975072442
face_12.55.jpg,12.55,sad,45.05639731211694
face_120.21.jpg,120.21,sad,68.91126447387126
face_120.69.jpg,120.69,sad,58.89948606491089
face_121.17.jpg,121.17,sad,67.63999462127686
face_121.66.jpg,121.66,sad,54.0893018245697
face_122.14.jpg,122.14,sad,71.25263810157776
face_122.62.jpg,122.62,sad,74.79932308197021
face_123.10.jpg,123.1,sad,62.31261491775513
face_123.59.jpg,123.59,sad,64.70268158332595
face_124.07.jpg,124.07,sad,78.19398045539856
face_124.55.jpg,124.55,sad,63.53670954704285
face_125.03.jpg,125.03,sad,93.59406194651496
face_125.52.jpg,125.52,sad,71.57503962516785
face_126.00.jpg,126.0,sad,61.638276381698084
face_126.48.jpg,126.48,sad,90.74757805495524
face_126.97.jpg,126.97,sad,60.14962913389553
face_127.45.jpg,127.45,sad,78.20122578158686
face_127.93.jpg,127.93,sad,93.32039952278137
face_128.41.jpg,128.41,sad,57.71298408508301
face_128.90.jpg,128.9,sad,51.390206813812256
face_129.38.jpg,129.38,sad,59.25069451332092
face_129.86.jpg,129.86,sad,58.91438477721123
face_13.03.jpg,13.03,sad,45.936235785484314
face_13.52.jpg,13.52,sad,43.81444752216339
face_130.34.jpg,130.34,sad,60.777151584625244
face_130.83.jpg,130.83,angry,42.5024151802063
face_131.31.jpg,131.31,sad,56.04127645492554
face_131.79.jpg,131.79,sad,61.248546838760376
face_132.28.jpg,132.28,sad,61.92478991451384
face_132.76.jpg,132.76,sad,86.61502440154844
face_133.24.jpg,133.24,sad,65.60221314430237
face_133.72.jpg,133.72,sad,53.958276150123844
face_134.21.jpg,134.21,sad,62.19542993279874
face_134.69.jpg,134.69,sad,62.68666760245964
face_135.17.jpg,135.17,sad,79.70762848854065
face_135.66.jpg,135.66,sad,59.305391270243604
face_136.14.jpg,136.14,sad,69.19629573822021
face_136.62.jpg,136.62,sad,71.74682021141052
face_137.10.jpg,137.1,sad,53.509023994745256
face_137.59.jpg,137.59,sad,60.08665085871826
face_138.07.jpg,138.07,sad,61.470155540686186
face_138.55.jpg,138.55,sad,62.79924511909485
face_139.03.jpg,139.03,sad,54.856014251708984
face_139.52.jpg,139.52,angry,41.96808934211731
face_14.00.jpg,14.0,sad,45.49577209328247
face_14.48.jpg,14.48,sad,53.44398021697998
face_14.97.jpg,14.97,sad,61.47686975918648
face_140.00.jpg,140.0,sad,58.48264199288392
face_140.48.jpg,140.48,sad,44.53560677382986
face_140.97.jpg,140.97,sad,47.796588873456585
face_141.45.jpg,141.45,sad,60.935769136891906
face_141.93.jpg,141.93,sad,52.105805403340185
face_142.41.jpg,142.41,sad,53.39401682579618
face_142.90.jpg,142.9,angry,57.97571539878845
face_143.38.jpg,143.38,sad,78.24206948280334
face_143.86.jpg,143.86,sad,57.952184433005385
face_144.34.jpg,144.34,sad,66.08250141143799
face_144.83.jpg,144.83,sad,47.07877022497477
face_145.31.jpg,145.31,sad,65.23326816955425
face_145.79.jpg,145.79,sad,50.641822891452655
face_146.28.jpg,146.28,sad,59.05637741088867
face_146.76.jpg,146.76,sad,51.228329612513164
face_147.24.jpg,147.24,sad,49.124833889295694
face_147.72.jpg,147.72,sad,59.17953739410193
face_148.21.jpg,148.21,sad,69.37616467475891
face_148.69.jpg,148.69,sad,61.637574434280396
face_149.17.jpg,149.17,neutral,54.150110483169556
face_149.66.jpg,149.66,sad,56.316116828687
face_15.45.jpg,15.45,sad,53.18567156791687
face_15.93.jpg,15.93,sad,65.08840322494507
face_150.14.jpg,150.14,sad,80.96339702606201
face_150.62.jpg,150.62,sad,96.75148129463196
face_151.10.jpg,151.1,sad,69.66354666134993
face_151.59.jpg,151.59,sad,83.99525690022193
face_152.07.jpg,152.07,sad,75.46325775761949
face_152.55.jpg,152.55,sad,62.98595070838928
face_153.03.jpg,153.03,sad,83.81914093266238
face_153.52.jpg,153.52,sad,77.52392888069153
face_154.00.jpg,154.0,sad,87.29133009910583
face_154.48.jpg,154.48,sad,87.39616274833679
face_154.97.jpg,154.97,sad,67.50350594520569
face_155.45.jpg,155.45,sad,80.8575261150316
face_155.93.jpg,155.93,sad,67.14630126953125
face_156.41.jpg,156.41,sad,92.80986743032142
face_156.90.jpg,156.9,sad,76.91966616149737
face_157.38.jpg,157.38,sad,70.80862944177565
face_157.86.jpg,157.86,sad,62.71821634281971
face_158.34.jpg,158.34,sad,69.89349722862244
face_158.83.jpg,158.83,sad,48.904526233673096
face_159.31.jpg,159.31,sad,53.189390897750854
face_159.79.jpg,159.79,sad,61.22548713987912
face_16.41.jpg,16.41,sad,48.5086590051651
face_16.90.jpg,16.9,sad,69.60639953613281
face_160.28.jpg,160.28,sad,87.19900846481323
face_160.76.jpg,160.76,sad,88.67950574403933
face_161.24.jpg,161.24,sad,72.374027967453
face_161.72.jpg,161.72,sad,79.12123799324036
face_162.21.jpg,162.21,sad,62.33791484462707
face_162.69.jpg,162.69,sad,45.89663494865478
face_163.17.jpg,163.17,sad,49.03992408751989
face_163.66.jpg,163.66,sad,68.64440254237667
face_164.14.jpg,164.14,sad,73.72862100601196
face_164.62.jpg,164.62,sad,75.64679674544374
face_165.10.jpg,165.1,sad,87.06197142601013
face_165.59.jpg,165.59,sad,60.28976317766152
face_166.07.jpg,166.07,sad,68.42138767242432
face_166.55.jpg,166.55,sad,61.849015951156616
face_167.03.jpg,167.03,sad,64.27996158599854
face_167.52.jpg,167.52,angry,39.62617218494415
face_168.00.jpg,168.0,sad,81.49900436401367
face_168.48.jpg,168.48,sad,78.13857197761536
face_168.97.jpg,168.97,sad,97.88954257965088
face_169.45.jpg,169.45,sad,64.37437534332275
face_169.93.jpg,169.93,sad,82.58290783065009
face_17.38.jpg,17.38,sad,72.58657217025757
face_17.86.jpg,17.86,neutral,81.54706248921528
face_170.41.jpg,170.41,sad,77.5870144367218
face_170.90.jpg,170.9,sad,75.2600282120671
face_171.38.jpg,171.38,sad,87.06836104393005
face_171.86.jpg,171.86,sad,64.8216187953949
face_172.34.jpg,172.34,sad,56.85529627140805
face_172.83.jpg,172.83,neutral,47.80426349589068
face_173.31.jpg,173.31,sad,60.00853776931763
face_173.79.jpg,173.79,sad,72.51664400100708
face_174.28.jpg,174.28,sad,58.20440400865102
face_174.76.jpg,174.76,sad,87.27714939577278
face_175.24.jpg,175.24,sad,88.92931872184984
face_175.72.jpg,175.72,sad,83.51859352103433
face_176.21.jpg,176.21,sad,47.23414811680935
face_176.69.jpg,176.69,sad,62.58293167250941
face_177.17.jpg,177.17,sad,60.10558009147644
face_177.66.jpg,177.66,sad,70.7366091452008
face_178.14.jpg,178.14,sad,63.389259576797485
face_178.62.jpg,178.62,sad,47.518515882668986
face_179.10.jpg,179.1,sad,76.56026482582092
face_179.59.jpg,179.59,sad,92.65030026435852
face_18.34.jpg,18.34,sad,73.88000332593937
face_18.83.jpg,18.83,sad,52.88529396057129
face_180.07.jpg,180.07,sad,87.23899646037796
face_180.55.jpg,180.55,sad,90.09478210273002
face_181.03.jpg,181.03,sad,68.93366575241089
face_181.52.jpg,181.52,sad,45.10022699832916
face_182.00.jpg,182.0,sad,65.0181967041727
face_182.48.jpg,182.48,sad,42.264124751091
face_182.97.jpg,182.97,sad,68.38266849517822
face_183.45.jpg,183.45,sad,60.63425414153884
face_183.93.jpg,183.93,fear,95.55339813232422
face_184.41.jpg,184.41,sad,86.84862177661788
face_184.90.jpg,184.9,fear,93.02583336830139
face_185.38.jpg,185.38,sad,66.45978492977798
face_185.86.jpg,185.86,sad,47.49401807785034
face_186.34.jpg,186.34,fear,32.28781521320343
face_186.83.jpg,186.83,sad,80.17095209186984
face_187.31.jpg,187.31,neutral,78.75440590109861
face_187.79.jpg,187.79,sad,78.1776275423017
face_188.28.jpg,188.28,sad,54.45113235129504
face_188.76.jpg,188.76,sad,53.03918755521626
face_189.24.jpg,189.24,sad,66.22057355764947
face_189.72.jpg,189.72,sad,61.50284546647614
face_19.31.jpg,19.31,sad,53.374859891823526
face_19.79.jpg,19.79,sad,45.40859217541311
face_190.21.jpg,190.21,sad,63.83731796296621
face_190.69.jpg,190.69,sad,62.17692268949286
face_191.17.jpg,191.17,sad,47.972145676612854
face_191.66.jpg,191.66,neutral,67.40841269493103
face_192.14.jpg,192.14,sad,61.71892285346985
face_192.62.jpg,192.62,sad,68.27515363693237
face_193.10.jpg,193.1,sad,71.70318365097046
face_193.59.jpg,193.59,sad,77.01161962816832
face_194.07.jpg,194.07,sad,67.06262826919556
face_194.55.jpg,194.55,sad,60.05669832229614
face_195.03.jpg,195.03,sad,47.480618953704834
face_195.52.jpg,195.52,sad,53.05567979812622
face_196.00.jpg,196.0,sad,53.37350368499756
face_196.48.jpg,196.48,sad,60.8508825302124
face_196.97.jpg,196.97,sad,41.673725347144924
face_197.45.jpg,197.45,sad,53.70842218399048
face_197.93.jpg,197.93,sad,57.77955651283264
face_198.41.jpg,198.41,sad,57.76249673813621
face_198.90.jpg,198.9,sad,40.389907360076904
face_199.38.jpg,199.38,sad,45.00411212395285
face_199.86.jpg,199.86,sad,34.999677538871765
face_2.41.jpg,2.41,sad,46.14448822405864
face_2.90.jpg,2.9,angry,52.744880482249286
face_20.28.jpg,20.28,sad,79.34673428535461
face_20.76.jpg,20.76,sad,62.0600163936615
face_200.34.jpg,200.34,angry,80.97533214386318
face_200.83.jpg,200.83,angry,86.72757744789124
face_201.31.jpg,201.31,neutral,77.42098435288574
face_201.79.jpg,201.79,sad,50.87844133377075
face_202.28.jpg,202.28,sad,52.02418565750122
face_202.76.jpg,202.76,angry,61.28531559880786
face_203.24.jpg,203.24,angry,60.1026177406311
face_203.72.jpg,203.72,sad,54.4201135635376
face_204.21.jpg,204.21,sad,89.93794918060303
face_204.69.jpg,204.69,sad,60.24464246694535
face_205.17.jpg,205.17,sad,63.570730260523526
face_205.66.jpg,205.66,sad,45.34696936607361
face_206.14.jpg,206.14,sad,63.592652296582
face_206.62.jpg,206.62,neutral,51.61845684051514
face_207.10.jpg,207.1,sad,43.172549794468274
face_207.59.jpg,207.59,sad,41.47177236935763
face_208.07.jpg,208.07,sad,41.179760239095714
face_208.55.jpg,208.55,angry,42.09178388118744
face_209.03.jpg,209.03,sad,70.06399631500244
face_209.52.jpg,209.52,sad,78.87934698112643
face_21.24.jpg,21.24,sad,47.554012987256826
face_21.72.jpg,21.72,sad,54.26206588745117
face_210.00.jpg,210.0,sad,95.46019407869542
face_210.48.jpg,210.48,sad,55.85008263587952
face_210.97.jpg,210.97,sad,93.79799329030473
face_211.45.jpg,211.45,sad,52.36994028091431
face_211.93.jpg,211.93,sad,74.44007992744446
face_212.41.jpg,212.41,sad,65.359477124183
face_212.90.jpg,212.9,sad,90.49782100306875
face_213.38.jpg,213.38,sad,60.90053915977478
face_213.86.jpg,213.86,neutral,58.43021273612976
face_214.34.jpg,214.34,neutral,44.96845274975614
face_214.83.jpg,214.83,neutral,44.22687590122223
face_215.31.jpg,215.31,sad,42.763981223106384
face_215.79.jpg,215.79,sad,53.01693993907809
face_216.28.jpg,216.28,neutral,43.35745871067047
face_216.76.jpg,216.76,sad,68.586716820393
face_217.24.jpg,217.24,sad,48.58405904959928
face_217.72.jpg,217.72,angry,46.53257131576538
face_218.21.jpg,218.21,angry,48.05814027786255
face_218.69.jpg,218.69,sad,43.85544323059578
face_219.17.jpg,219.17,sad,81.13845586776733
face_219.66.jpg,219.66,fear,59.05493849843374
face_22.21.jpg,22.21,sad,43.95200682258525
face_22.69.jpg,22.69,sad,60.58228015899658
face_220.14.jpg,220.14,sad,56.02100491523743
face_220.62.jpg,220.62,sad,77.3793074344763
face_221.10.jpg,221.1,sad,59.56384894632393
face_221.59.jpg,221.59,sad,58.14919471740723
face_222.07.jpg,222.07,sad,66.50852161747476
face_222.55.jpg,222.55,sad,86.2280786037445
face_223.03.jpg,223.03,sad,68.03839612236
face_223.52.jpg,223.52,fear,38.2889986038208
face_224.00.jpg,224.0,sad,58.18295478820801
face_224.48.jpg,224.48,sad,75.67370388947153
face_224.97.jpg,224.97,sad,54.786062240600586
face_225.45.jpg,225.45,sad,48.634606762575295
face_225.93.jpg,225.93,sad,64.83366908625733
face_226.41.jpg,226.41,sad,72.42434620857239
face_226.90.jpg,226.9,sad,72.61011004447937
face_227.38.jpg,227.38,sad,80.28420092369323
face_227.86.jpg,227.86,sad,86.72795453930443
face_228.34.jpg,228.34,sad,78.5694526773365
face_228.83.jpg,228.83,sad,46.24543786048889
face_229.31.jpg,229.31,sad,40.41564464569092
face_229.79.jpg,229.79,sad,71.17694959915285
face_23.17.jpg,23.17,sad,54.11114419169093
face_23.66.jpg,23.66,sad,60.830771923065186
face_230.28.jpg,230.28,sad,58.524641902723424
face_230.76.jpg,230.76,sad,47.84330699960077
face_231.24.jpg,231.24,neutral,44.82808380294345
face_231.72.jpg,231.72,sad,42.708639179630374
face_232.21.jpg,232.21,sad,44.06688213348389
face_232.69.jpg,232.69,sad,81.20204210281372
face_233.17.jpg,233.17,sad,78.6544144153595
face_233.66.jpg,233.66,sad,75.02380609512329
face_234.14.jpg,234.14,sad,92.2894289838587
face_234.62.jpg,234.62,sad,61.140114068984985
face_235.10.jpg,235.1,sad,59.23389196395874
face_235.59.jpg,235.59,sad,63.274312019348145
face_236.07.jpg,236.07,sad,61.39172911643982
face_236.55.jpg,236.55,sad,60.5567991733551
face_237.03.jpg,237.03,sad,48.272156921368016
face_237.52.jpg,237.52,sad,91.53501987457275
face_238.00.jpg,238.0,sad,84.44516473354872
face_238.48.jpg,238.48,sad,78.8675640663581
face_238.97.jpg,238.97,sad,57.633864879608154
face_239.45.jpg,239.45,sad,44.71626281738281
face_239.93.jpg,239.93,sad,83.47582221031189
face_24.14.jpg,24.14,sad,65.64973592758179
face_24.62.jpg,24.62,sad,74.84350800514221
face_240.41.jpg,240.41,sad,82.78003334999084
face_240.90.jpg,240.9,sad,68.86250376701355
face_241.38.jpg,241.38,sad,84.08843874931335
face_241.86.jpg,241.86,sad,85.88690161705017
face_242.34.jpg,242.34,sad,63.65235285134877
face_242.83.jpg,242.83,surprise,41.714197397232056
face_243.31.jpg,243.31,sad,54.55995202064514
face_243.79.jpg,243.79,neutral,73.22483935652248
face_244.28.jpg,244.28,sad,55.295703130704354
face_244.76.jpg,244.76,neutral,56.378722190856934
face_245.24.jpg,245.24,sad,57.1031366052113
face_245.72.jpg,245.72,sad,54.84663786332156
face_246.21.jpg,246.21,sad,52.72650122642517
face_246.69.jpg,246.69,sad,61.376774311065674
face_247.17.jpg,247.17,sad,79.83481643614965
face_247.66.jpg,247.66,sad,40.66320359706879
face_248.14.jpg,248.14,sad,47.2963217143629
face_248.62.jpg,248.62,sad,53.10316048822874
face_249.10.jpg,249.1,sad,45.13486921787262
face_249.59.jpg,249.59,sad,61.094093322753906
face_25.10.jpg,25.1,sad,85.25325480142293
face_25.59.jpg,25.59,sad,55.33429916688214
face_250.07.jpg,250.07,sad,61.85775767909036
face_250.55.jpg,250.55,angry,32.782357931137085
face_251.03.jpg,251.03,sad,57.53917694091797
face_251.52.jpg,251.52,sad,56.35514855384827
face_252.00.jpg,252.0,sad,42.09180474281311
face_252.48.jpg,252.48,sad,72.07235097885132
face_252.97.jpg,252.97,sad,68.78765821456909
face_253.45.jpg,253.45,sad,49.458903074264526
face_253.93.jpg,253.93,sad,47.61472940444946
face_254.41.jpg,254.41,sad,50.7167905996317
face_254.90.jpg,254.9,sad,45.78319787979126
face_255.38.jpg,255.38,sad,42.76450276374817
face_255.86.jpg,255.86,sad,40.8875972032547
face_256.34.jpg,256.34,sad,66.19210839271545
face_256.83.jpg,256.83,sad,71.29648327827454
face_257.31.jpg,257.31,sad,72.88328409194946
face_257.79.jpg,257.79,sad,59.16988740326316
face_258.28.jpg,258.28,sad,82.20945000648499
face_258.76.jpg,258.76,sad,88.14247109204186
face_259.24.jpg,259.24,sad,88.98648023605347
face_259.72.jpg,259.72,sad,77.3189273692456
face_26.07.jpg,26.07,sad,56.11472725868225
face_26.55.jpg,26.55,sad,35.81372797489166
face_260.21.jpg,260.21,sad,78.46543192863464
face_260.69.jpg,260.69,sad,70.62865741594523
face_261.17.jpg,261.17,sad,46.61482254355088
face_261.66.jpg,261.66,sad,58.1370184584878
face_262.14.jpg,262.14,surprise,35.86648404598236
face_262.62.jpg,262.62,sad,39.98703360557556
face_263.10.jpg,263.1,sad,52.82049493911832
face_263.59.jpg,263.59,sad,80.49639463424683
face_264.07.jpg,264.07,angry,41.952988505363464
face_264.55.jpg,264.55,sad,50.09620785713196
face_265.03.jpg,265.03,sad,54.35760021209717
face_265.52.jpg,265.52,angry,51.0922372341156
face_266.00.jpg,266.0,sad,81.09028822721768
face_266.48.jpg,266.48,sad,89.5017790200447
face_266.97.jpg,266.97,sad,79.21642312807761
face_267.45.jpg,267.45,sad,40.95162857155459
face_267.93.jpg,267.93,sad,61.07455492019653
face_268.41.jpg,268.41,angry,43.36353838443756
face_268.90.jpg,268.9,sad,53.88225270721284
face_269.38.jpg,269.38,sad,66.94818538118514
face_269.86.jpg,269.86,sad,62.441885471343994
face_27.03.jpg,27.03,sad,35.110995173454285
face_27.52.jpg,27.52,fear,29.780849814414978
face_270.34.jpg,270.34,sad,71.3347315788269
face_270.83.jpg,270.83,sad,65.49805998802185
face_271.31.jpg,271.31,sad,76.74280405044556
face_271.79.jpg,271.79,sad,61.4291287320333
face_272.28.jpg,272.28,sad,67.629943348762
face_272.76.jpg,272.76,sad,57.0706307888031
face_273.24.jpg,273.24,sad,67.99112558364868
face_273.72.jpg,273.72,sad,61.687254905700684
face_274.21.jpg,274.21,sad,77.064049243927
face_274.69.jpg,274.69,sad,79.80275750160217
face_275.17.jpg,275.17,sad,94.36882667169888
face_275.66.jpg,275.66,sad,89.36247825622559
face_276.14.jpg,276.14,sad,89.27560448646545
face_276.62.jpg,276.62,sad,51.184070110321045
face_277.10.jpg,277.1,sad,56.077104806900024
face_277.59.jpg,277.59,sad,68.64617466926575
face_278.07.jpg,278.07,sad,53.15504632532044
face_278.55.jpg,278.55,sad,66.29787683486938
face_279.03.jpg,279.03,sad,41.570040583610535
face_279.52.jpg,279.52,sad,81.03164434432983
face_28.00.jpg,28.0,sad,58.15221071243286
face_28.48.jpg,28.48,sad,75.10241866111755
face_28.97.jpg,28.97,sad,56.041765213012695
face_280.00.jpg,280.0,sad,64.51730728149414
face_280.48.jpg,280.48,sad,55.36711748038322
face_280.97.jpg,280.97,sad,52.41634220882151
face_281.45.jpg,281.45,sad,59.69378352165222
face_281.93.jpg,281.93,angry,39.55232799053192
face_282.41.jpg,282.41,sad,55.2309513092041
face_282.90.jpg,282.9,sad,74.96404647827148
face_283.38.jpg,283.38,sad,58.229535818099976
face_283.86.jpg,283.86,sad,49.41861927509308
face_284.34.jpg,284.34,sad,48.370468616485596
face_284.83.jpg,284.83,sad,72.71506786346436
face_285.31.jpg,285.31,sad,51.76013708114624
face_285.79.jpg,285.79,sad,37.949517369270325
face_286.28.jpg,286.28,sad,43.69759932785042
face_286.76.jpg,286.76,neutral,70.33679485321045
face_287.24.jpg,287.24,sad,87.61657476425171
face_287.72.jpg,287.72,sad,93.5941755771637
face_288.21.jpg,288.21,sad,48.605489647715665
face_288.69.jpg,288.69,sad,64.04084944968518
face_289.17.jpg,289.17,sad,45.862334966659546
face_289.66.jpg,289.66,sad,75.99214315414429
face_29.45.jpg,29.45,angry,70.30290961265564
face_29.93.jpg,29.93,angry,43.86087954044342
face_290.14.jpg,290.14,sad,82.31551051139832
face_290.62.jpg,290.62,sad,90.89491367340088
face_291.10.jpg,291.1,sad,86.36382736944124
face_291.59.jpg,291.59,sad,85.33284068107605
face_292.07.jpg,292.07,sad,58.81423704709035
face_292.55.jpg,292.55,sad,44.322628459617086
face_293.03.jpg,293.03,sad,62.82986845614094
face_293.52.jpg,293.52,fear,36.82570316485129
face_294.00.jpg,294.0,angry,49.096992719531926
face_294.48.jpg,294.48,sad,48.3378084495296
face_294.97.jpg,294.97,sad,40.2806431055069
face_295.45.jpg,295.45,sad,56.42426013946533
face_295.93.jpg,295.93,sad,84.18216014994145
face_296.41.jpg,296.41,sad,86.57078066890125
face_296.90.jpg,296.9,sad,54.36413288116455
face_297.38.jpg,297.38,sad,37.17370331287384
face_297.86.jpg,297.86,sad,43.15239489078522
face_298.34.jpg,298.34,sad,53.063106536865234
face_298.83.jpg,298.83,sad,55.49483299255371
face_299.31.jpg,299.31,sad,54.640657262880474
face_299.79.jpg,299.79,sad,46.374985575675964
face_3.38.jpg,3.38,angry,72.44471907615662
face_3.86.jpg,3.86,sad,54.834723472595215
face_30.41.jpg,30.41,sad,71.90800141739854
face_30.90.jpg,30.9,sad,62.52703070640564
face_300.28.jpg,300.28,sad,33.92294943332672
face_300.76.jpg,300.76,fear,38.43395641052463
face_301.24.jpg,301.24,sad,92.50335097312927
face_301.72.jpg,301.72,sad,90.5583143234253
face_302.21.jpg,302.21,angry,39.393575715252844
face_302.69.jpg,302.69,sad,50.24787184621431
face_303.17.jpg,303.17,angry,43.466001749038696
face_303.66.jpg,303.66,sad,62.41712942225512
face_304.14.jpg,304.14,sad,52.13727355003357
face_304.62.jpg,304.62,sad,75.54941773414612
face_305.10.jpg,305.1,angry,44.14737522602081
face_305.59.jpg,305.59,sad,66.2557601928711
face_306.07.jpg,306.07,sad,77.25248607963489
face_306.55.jpg,306.55,sad,64.89320993423462
face_307.03.jpg,307.03,sad,54.12381887435913
face_307.52.jpg,307.52,angry,45.06546527537497
face_308.00.jpg,308.0,sad,55.05281686782837
face_308.48.jpg,308.48,sad,49.313998222351074
face_308.97.jpg,308.97,sad,42.7520751953125
face_309.45.jpg,309.45,sad,46.96677625179291
face_309.93.jpg,309.93,sad,62.62091175442408
face_31.38.jpg,31.38,sad,44.62592303752899
face_31.86.jpg,31.86,sad,74.9791413570474
face_310.41.jpg,310.41,sad,50.49202743125125
face_310.90.jpg,310.9,sad,54.81895746958763
face_311.38.jpg,311.38,sad,34.797272086143494
face_311.86.jpg,311.86,sad,62.292999029159546
face_312.34.jpg,312.34,sad,94.34754319816312
face_312.83.jpg,312.83,sad,75.24337467630211
face_313.31.jpg,313.31,sad,74.31358405189704
face_313.79.jpg,313.79,sad,68.31695437431335
face_314.28.jpg,314.28,sad,59.25992131233215
face_314.76.jpg,314.76,sad,81.05661869049072
face_315.24.jpg,315.24,sad,60.540616512298584
face_315.72.jpg,315.72,neutral,51.314157247543335
face_316.21.jpg,316.21,sad,60.71414819787166
face_316.69.jpg,316.69,sad,77.98833847045898
face_317.17.jpg,317.17,sad,66.52780175209045
face_317.66.jpg,317.66,fear,32.86715056095713
face_318.14.jpg,318.14,sad,60.9667181968689
face_318.62.jpg,318.62,sad,84.38591361045837
face_319.10.jpg,319.1,sad,68.21120191879284
face_319.59.jpg,319.59,sad,70.54408437539153
face_32.34.jpg,32.34,sad,75.35748179465749
face_32.83.jpg,32.83,sad,92.34105944633484
face_320.07.jpg,320.07,sad,51.704227721187145
face_320.55.jpg,320.55,sad,47.44686782360077
face_321.03.jpg,321.03,sad,72.25357294082642
face_321.52.jpg,321.52,sad,65.59382491185369
face_322.00.jpg,322.0,sad,76.3745665550232
face_322.48.jpg,322.48,sad,65.28885960578918
face_322.97.jpg,322.97,sad,72.59782283332076
face_323.45.jpg,323.45,sad,47.37277313308556
face_323.93.jpg,323.93,angry,33.368726573510564
face_324.41.jpg,324.41,sad,71.79971077445617
face_324.90.jpg,324.9,sad,74.32188238631979
face_325.38.jpg,325.38,sad,83.37759375572205
face_325.86.jpg,325.86,sad,82.49206155633192
face_326.34.jpg,326.34,sad,58.04594255041391
face_326.83.jpg,326.83,sad,73.62284064292908
face_327.31.jpg,327.31,sad,78.68603467941284
face_327.79.jpg,327.79,sad,78.21215261293368
face_328.28.jpg,328.28,sad,72.01647758483887
face_328.76.jpg,328.76,sad,40.18309414386749
face_329.24.jpg,329.24,sad,44.73503467262204
face_329.72.jpg,329.72,fear,61.213795019018356
face_33.31.jpg,33.31,sad,53.625643253326416
face_33.79.jpg,33.79,sad,51.52585506439209
face_330.21.jpg,330.21,sad,80.68376549288816
face_330.69.jpg,330.69,sad,55.95359206199646
face_331.17.jpg,331.17,sad,45.86566984653473
face_331.66.jpg,331.66,sad,47.133833169937134
face_332.14.jpg,332.14,sad,81.52851462364197
face_332.62.jpg,332.62,sad,69.37170673102857
face_333.10.jpg,333.1,sad,74.7651219367981
face_333.59.jpg,333.59,sad,80.40634031220193
face_334.07.jpg,334.07,sad,52.5761604309082
face_334.55.jpg,334.55,angry,41.012517689166344
face_335.03.jpg,335.03,angry,42.79075562953949
face_335.52.jpg,335.52,sad,82.17782378196716
face_336.00.jpg,336.0,sad,73.7897276878357
face_336.48.jpg,336.48,sad,92.64963269233704
face_336.97.jpg,336.97,sad,73.57911310071427
face_337.45.jpg,337.45,sad,60.152190923690796
face_337.93.jpg,337.93,sad,89.45537209510803
face_338.41.jpg,338.41,sad,64.8608922958374
face_338.90.jpg,338.9,sad,48.494040966033936
face_339.38.jpg,339.38,sad,48.30494225025177
face_339.86.jpg,339.86,neutral,50.21675229072571
face_34.28.jpg,34.28,sad,46.66900038719177
face_34.76.jpg,34.76,angry,42.61602119302876
